CustomerID,LastPurchaseDate,FirstPurchaseDate,Frequency,Monetary,TotalProducts,UniqueCategories,PrimaryCategory,PreferredPaymentMethod,Country,Recency,AvgOrderValue,CustomerTenureDays,AvgDaysBetweenOrders
CUST_1192,2025-06-24 12:52:00,2024-01-04 15:06:00,38,19241.31,103,6,Apparel,Credit Card,India,7,506.35,544,14.5
CUST_1193,2025-06-28 16:56:00,2024-01-26 10:24:00,33,14860.92,89,6,Apparel,Credit Card,India,3,450.33,522,16.2
CUST_1194,2025-05-31 16:02:00,2024-01-03 09:30:00,37,16850.04,103,6,Apparel,Credit Card,Germany,31,455.41,545,14.3
CUST_1195,2025-05-21 10:17:00,2024-02-09 18:12:00,25,21540.29,66,5,Apparel,Credit Card,United States,41,861.61,508,19.5
CUST_1196,2025-06-28 21:42:00,2024-01-01 16:50:00,30,16153.75,109,6,Apparel,Credit Card,United States,3,538.46,547,18.8
CUST_1197,2025-06-10 10:10:00,2024-01-30 15:45:00,26,30748.67,94,6,Apparel,Credit Card,Germany,21,1182.64,518,19.9
CUST_1198,2025-06-30 13:45:00,2024-01-30 20:21:00,35,19380.08,92,6,Electronics,Credit Card,India,1,553.72,518,15.2
CUST_1199,2024-06-25 22:43:00,2024-01-04 08:31:00,25,12668.49,75,6,Electronics,Credit Card,India,371,506.74,544,7.2
CUST_1200,2025-06-29 17:16:00,2024-01-05 11:57:00,41,26729.11,104,6,Apparel,Credit Card,Canada,2,651.93,543,13.5
CUST_1201,2024-06-27 17:53:00,2024-01-04 22:00:00,26,11792.69,72,6,Home & Kitchen,Credit Card,Germany,369,453.56,544,7.0
CUST_1202,2025-06-10 15:06:00,2024-01-22 10:58:00,27,12683.17,77,6,Apparel,Credit Card,United States,21,469.75,526,19.4
CUST_1203,2025-06-28 21:17:00,2024-01-10 14:04:00,26,20556.07,60,5,Electronics,Credit Card,United States,3,790.62,538,21.4
CUST_1204,2025-06-23 17:16:00,2024-01-02 11:23:00,51,23230.35,117,6,Apparel,Credit Card,India,8,455.5,546,10.8
CUST_1205,2025-06-30 22:16:00,2024-01-27 20:10:00,45,22557.24,113,6,Apparel,Credit Card,Germany,1,501.27,521,11.8
CUST_1206,2025-06-27 22:42:00,2024-01-04 09:40:00,36,16159.56,83,6,Apparel,Credit Card,United States,4,448.88,544,15.4
CUST_1207,2025-06-24 11:25:00,2024-01-28 21:00:00,29,20793.84,80,6,Electronics,Credit Card,United States,7,717.03,520,18.3
CUST_1208,2025-05-28 09:47:00,2024-01-01 22:49:00,31,12093.73,70,6,Apparel,Credit Card,Germany,34,390.12,547,17.1
CUST_1209,2025-06-28 15:20:00,2024-01-10 14:04:00,38,21132.06,92,6,Beauty & Personal Care,Credit Card,United States,3,556.11,538,14.5
CUST_1210,2025-06-07 16:25:00,2024-01-12 14:55:00,34,19110.96,80,6,Home & Kitchen,Credit Card,United States,24,562.09,536,15.5
CUST_1211,2025-06-07 22:53:00,2024-01-05 16:30:00,38,11304.59,106,6,Apparel,Credit Card,United Kingdom,24,297.49,543,14.0
CUST_1212,2025-05-23 21:16:00,2024-01-06 17:58:00,35,38978.15,127,6,Electronics,Credit Card,Germany,39,1113.66,542,14.8
CUST_1213,2025-05-28 12:41:00,2024-01-03 19:36:00,43,28814.92,111,6,Electronics,Credit Card,Germany,34,670.11,545,12.2
CUST_1214,2025-06-20 15:07:00,2024-01-19 08:34:00,25,12607.05,65,6,Home & Kitchen,Credit Card,United States,11,504.28,529,21.6
CUST_1215,2025-06-22 20:12:00,2024-01-04 21:31:00,34,26067.89,112,6,Electronics,Credit Card,Germany,9,766.7,544,16.2
CUST_1216,2024-06-23 17:47:00,2024-01-10 14:45:00,31,17299.38,84,6,Apparel,Credit Card,United States,373,558.04,538,5.5
CUST_1217,2025-06-29 18:59:00,2024-01-08 17:38:00,27,23195.19,113,6,Electronics,Credit Card,United States,2,859.08,540,20.7
CUST_1218,2025-06-15 15:07:00,2024-01-02 08:26:00,30,13516.7,81,6,Apparel,Credit Card,Germany,16,450.56,546,18.3
CUST_1219,2024-06-02 22:23:00,2024-01-03 10:58:00,32,15761.95,69,6,Apparel,Credit Card,Germany,394,492.56,545,4.9
CUST_1220,2025-05-28 08:43:00,2024-02-03 17:22:00,25,10711.78,75,6,Apparel,Credit Card,Canada,34,428.47,514,20.0
CUST_1221,2025-06-23 20:33:00,2024-01-04 13:17:00,41,13827.0,103,6,Home & Kitchen,Credit Card,Germany,8,337.24,544,13.4
CUST_1222,2025-05-26 14:36:00,2024-01-13 21:27:00,26,15738.98,72,6,Electronics,Credit Card,United Kingdom,36,605.35,535,20.0
CUST_1223,2025-06-19 20:48:00,2024-01-01 09:12:00,50,29724.87,129,6,Home & Kitchen,Credit Card,United States,12,594.5,547,10.9
CUST_1224,2025-06-30 20:53:00,2024-01-09 12:47:00,35,10355.95,89,6,Apparel,Credit Card,United States,1,295.88,539,15.8
CUST_1225,2025-06-29 10:41:00,2024-01-15 19:50:00,27,12103.82,70,6,Books,PayPal,United States,2,448.29,533,20.4
CUST_1226,2025-06-19 18:56:00,2024-01-28 18:39:00,31,23047.68,88,6,Apparel,Credit Card,United States,12,743.47,520,16.9
CUST_1227,2025-06-14 09:09:00,2024-01-02 08:39:00,28,17489.74,79,6,Apparel,Credit Card,Australia,17,624.63,546,19.6
CUST_1228,2024-06-22 21:51:00,2024-01-09 10:47:00,33,21790.58,94,6,Home & Kitchen,Credit Card,United States,374,660.32,539,5.2
CUST_1229,2025-05-31 15:00:00,2024-01-01 11:13:00,33,21805.68,98,5,Apparel,Credit Card,India,31,660.78,547,16.1
CUST_1230,2025-06-04 10:57:00,2024-01-18 22:43:00,35,25871.13,83,6,Electronics,Credit Card,Germany,27,739.18,530,14.8
CUST_1231,2025-06-28 10:51:00,2024-01-03 18:13:00,26,14574.69,62,6,Home & Kitchen,PayPal,Canada,3,560.57,545,21.7
CUST_1232,2025-05-21 21:58:00,2024-01-11 12:07:00,34,16491.59,97,6,Apparel,Credit Card,United Kingdom,41,485.05,537,15.0
CUST_1233,2025-05-10 21:23:00,2024-01-01 18:36:00,35,17784.81,86,6,Home & Kitchen,Credit Card,United Kingdom,52,508.14,547,14.6
CUST_1234,2025-06-14 15:07:00,2024-01-04 13:10:00,32,12791.61,91,5,Apparel,Credit Card,United Kingdom,17,399.74,544,17.0
CUST_1235,2025-06-23 21:05:00,2024-01-01 20:44:00,29,19349.21,75,5,Apparel,Credit Card,United States,8,667.21,547,19.2
CUST_1236,2024-06-29 11:54:00,2024-01-05 17:06:00,34,26379.41,86,6,Apparel,Credit Card,Germany,367,775.86,543,5.3
CUST_1237,2025-06-27 18:40:00,2024-02-09 14:03:00,44,19070.76,113,6,Apparel,Credit Card,United States,4,433.43,508,11.7
CUST_1238,2025-06-27 18:33:00,2024-01-06 18:44:00,34,17052.27,87,6,Electronics,Credit Card,United States,4,501.54,542,16.3
CUST_1239,2025-06-23 15:48:00,2024-01-05 14:29:00,30,18208.57,82,6,Apparel,Credit Card,Germany,8,606.95,543,18.4
CUST_1240,2025-06-16 20:34:00,2024-01-10 14:33:00,44,18948.82,96,6,Beauty & Personal Care,Credit Card,United States,15,430.66,538,12.2
CUST_1241,2025-06-26 09:39:00,2024-01-10 13:08:00,29,15503.24,80,6,Beauty & Personal Care,Credit Card,India,5,534.59,538,19.0
CUST_1242,2025-06-25 17:17:00,2024-01-22 13:13:00,34,17337.52,89,6,Apparel,PayPal,Australia,6,509.93,526,15.8
CUST_1243,2025-06-25 21:39:00,2024-01-18 11:33:00,40,16727.59,94,6,Electronics,Credit Card,India,6,418.19,530,13.4
CUST_1244,2025-05-11 18:30:00,2024-01-08 18:41:00,21,11852.98,68,6,Home & Kitchen,Credit Card,United States,51,564.43,540,24.4
CUST_1245,2025-06-09 21:16:00,2024-01-13 19:08:00,28,17752.3,74,6,Apparel,Credit Card,United States,22,634.01,535,19.0
CUST_1246,2025-06-25 09:25:00,2024-01-24 15:03:00,36,19130.41,113,6,Apparel,Credit Card,India,6,531.4,524,14.8
CUST_1247,2025-06-24 20:41:00,2024-02-23 15:25:00,42,57673.62,171,6,Apparel,Credit Card,United Kingdom,7,1373.18,494,11.9
CUST_1248,2025-06-30 19:01:00,2024-01-01 16:54:00,36,24777.98,96,6,Apparel,Credit Card,Australia,1,688.28,547,15.6
CUST_1249,2025-06-23 15:33:00,2024-01-05 10:30:00,33,15143.02,76,6,Apparel,Credit Card,Australia,8,458.88,543,16.7
CUST_1250,2025-06-12 15:32:00,2024-01-28 14:47:00,24,9246.52,52,6,Home & Kitchen,Credit Card,India,19,385.27,520,21.8
CUST_1251,2025-06-24 08:36:00,2024-01-03 08:09:00,31,14163.2,85,6,Beauty & Personal Care,Credit Card,United States,7,456.88,545,17.9
CUST_1252,2025-06-10 10:39:00,2024-01-18 12:49:00,33,27462.54,92,6,Electronics,Credit Card,United States,21,832.2,530,15.9
CUST_1253,2025-06-27 15:36:00,2024-02-17 18:46:00,36,27181.29,129,6,Apparel,Credit Card,India,4,755.04,500,14.2
CUST_1254,2025-06-20 10:37:00,2024-01-14 17:40:00,40,24191.87,104,6,Home & Kitchen,Credit Card,United States,11,604.8,534,13.4
CUST_1255,2024-06-29 17:05:00,2024-01-07 22:08:00,29,13974.66,78,6,Apparel,Credit Card,United States,367,481.88,541,6.2
CUST_1256,2025-06-18 18:52:00,2024-01-09 13:15:00,25,17071.97,62,5,Apparel,Credit Card,United Kingdom,13,682.88,539,21.9
CUST_1257,2024-06-22 15:38:00,2024-01-19 11:34:00,26,22084.13,61,5,Electronics,Credit Card,India,374,849.39,529,6.2
CUST_1258,2025-06-29 22:27:00,2024-01-16 10:04:00,35,19511.77,84,6,Home & Kitchen,Credit Card,Germany,2,557.48,532,15.6
CUST_1259,2025-06-19 19:48:00,2024-01-07 18:27:00,43,15957.92,123,6,Apparel,Credit Card,United Kingdom,12,371.11,541,12.6
CUST_1260,2025-06-23 08:56:00,2024-02-28 15:29:00,25,17545.61,66,6,Apparel,Credit Card,United States,8,701.82,489,20.0
CUST_1261,2025-06-07 19:54:00,2024-01-07 13:48:00,31,15835.83,81,6,Apparel,Credit Card,Germany,24,510.83,541,17.2
CUST_1262,2025-06-30 08:58:00,2024-02-01 15:47:00,37,22268.36,90,5,Home & Kitchen,Credit Card,Australia,1,601.85,516,14.3
CUST_1263,2025-06-15 17:45:00,2024-01-29 16:58:00,32,26598.25,97,6,Apparel,Credit Card,United States,16,831.2,519,16.2
CUST_1264,2025-06-06 09:23:00,2024-01-07 16:36:00,37,24445.3,105,6,Electronics,Credit Card,United Kingdom,25,660.68,541,14.3
CUST_1265,2025-06-23 22:17:00,2024-01-06 14:54:00,36,17066.52,112,6,Apparel,Credit Card,India,8,474.07,542,15.3
CUST_1266,2025-06-26 12:21:00,2024-03-29 09:19:00,31,24914.88,84,6,Apparel,Credit Card,Germany,5,803.71,459,15.1
CUST_1267,2025-06-21 15:42:00,2024-01-05 11:57:00,38,25873.53,92,6,Home & Kitchen,PayPal,Germany,10,680.88,543,14.4
CUST_1268,2025-05-29 21:56:00,2024-02-17 09:54:00,31,24624.17,91,6,Electronics,Credit Card,Germany,33,794.33,500,15.6
CUST_1269,2025-06-28 10:25:00,2024-01-04 15:04:00,35,22589.62,90,6,Electronics,Credit Card,United States,3,645.42,544,15.9
CUST_1270,2025-06-16 14:26:00,2024-01-31 19:25:00,29,13753.6,85,6,Apparel,Credit Card,United States,15,474.26,517,17.9
CUST_1271,2025-06-13 08:48:00,2024-01-16 12:51:00,30,17065.11,68,6,Apparel,Credit Card,Canada,18,568.84,532,17.7
CUST_1272,2025-06-20 17:46:00,2024-01-06 10:42:00,26,15419.03,69,6,Apparel,Credit Card,Canada,11,593.04,542,21.2
CUST_1273,2024-06-24 18:40:00,2024-01-01 09:50:00,28,11848.4,72,6,Apparel,PayPal,India,372,423.16,547,6.5
CUST_1274,2024-06-29 11:26:00,2024-01-02 13:06:00,37,16751.69,94,6,Home & Kitchen,Credit Card,India,367,452.75,546,5.0
CUST_1275,2025-06-13 18:09:00,2024-01-09 12:00:00,36,17022.66,99,6,Apparel,Credit Card,United Kingdom,18,472.85,539,14.9
CUST_1276,2025-06-26 08:13:00,2024-02-03 13:03:00,36,16656.87,92,5,Apparel,Credit Card,United Kingdom,5,462.69,514,14.5
CUST_1277,2025-06-07 17:25:00,2024-01-02 12:31:00,32,18394.4,67,6,Electronics,PayPal,Canada,24,574.83,546,16.8
CUST_1278,2025-05-28 19:40:00,2024-01-02 22:46:00,35,22792.6,86,6,Apparel,Credit Card,Germany,34,651.22,546,15.1
CUST_1279,2025-06-30 16:21:00,2024-01-14 16:47:00,34,16277.78,91,6,Apparel,Credit Card,Germany,1,478.76,534,16.2
CUST_1280,2025-06-11 09:40:00,2024-02-18 15:30:00,30,21725.76,80,6,Electronics,Credit Card,Canada,20,724.19,499,16.5
CUST_1281,2025-06-11 20:34:00,2024-01-16 17:27:00,30,29723.38,98,6,Electronics,Credit Card,India,20,990.78,532,17.7
CUST_1282,2024-06-19 20:23:00,2024-01-03 19:10:00,42,23159.21,120,6,Sports & Outdoors,Credit Card,United States,377,551.41,545,4.1
CUST_1283,2025-06-12 08:00:00,2024-01-11 17:22:00,36,24289.19,96,6,Electronics,Credit Card,United States,19,674.7,537,14.8
CUST_1284,2025-06-17 22:24:00,2024-01-11 17:06:00,47,12841.8,112,6,Apparel,Credit Card,United States,14,273.23,537,11.4
CUST_1285,2025-06-30 08:41:00,2024-01-11 21:52:00,33,22964.56,82,6,Electronics,Credit Card,United Kingdom,1,695.9,537,16.8
CUST_1286,2024-06-25 12:12:00,2024-01-03 15:40:00,48,31379.26,138,6,Apparel,Credit Card,United States,371,653.73,545,3.7
CUST_1287,2025-06-28 20:59:00,2024-01-12 16:20:00,46,36748.07,125,6,Electronics,Credit Card,United Kingdom,3,798.87,536,11.8
CUST_1288,2025-06-16 14:12:00,2024-01-07 12:20:00,26,16394.01,74,5,Apparel,Credit Card,United Kingdom,15,630.54,541,21.0
CUST_1289,2025-06-13 12:02:00,2024-02-02 13:53:00,41,38147.7,158,6,Electronics,Credit Card,United States,18,930.43,515,12.4
CUST_1290,2025-06-30 21:38:00,2024-01-10 11:47:00,36,17102.77,96,6,Apparel,Credit Card,United Kingdom,1,475.08,538,15.3
CUST_1291,2025-05-30 15:37:00,2024-01-01 15:55:00,39,21800.75,105,5,Apparel,Credit Card,United States,32,558.99,547,13.6
CUST_1292,2025-06-28 13:13:00,2024-01-05 14:29:00,31,19383.72,78,6,Home & Kitchen,Credit Card,United States,3,625.28,543,18.0
CUST_1293,2025-06-11 08:39:00,2024-01-13 12:17:00,41,22148.88,103,6,Apparel,Credit Card,Canada,20,540.22,535,12.9
CUST_1294,2025-06-10 11:57:00,2024-02-05 10:45:00,27,15302.03,87,6,Electronics,PayPal,United States,21,566.74,512,18.9
CUST_1295,2025-06-21 17:39:00,2024-01-24 18:37:00,37,21295.42,128,6,Apparel,Credit Card,United States,10,575.55,524,14.3
CUST_1296,2025-06-23 13:25:00,2024-01-20 12:07:00,31,37001.37,111,6,Beauty & Personal Care,Credit Card,United Kingdom,8,1193.59,528,17.3
CUST_1297,2025-06-30 16:40:00,2024-01-14 11:02:00,29,13178.15,86,6,Home & Kitchen,Credit Card,Canada,1,454.42,534,19.0
CUST_1298,2025-06-27 21:27:00,2024-01-16 08:25:00,35,22950.07,117,6,Beauty & Personal Care,PayPal,United States,4,655.72,532,15.5
CUST_1299,2025-06-29 17:50:00,2024-01-04 20:50:00,33,40966.45,121,5,Electronics,Credit Card,Germany,2,1241.41,544,16.9
CUST_1300,2025-05-24 10:00:00,2024-01-02 10:44:00,41,17448.37,154,6,Apparel,Credit Card,United States,38,425.57,546,12.7
CUST_1301,2024-06-28 14:28:00,2024-01-04 10:10:00,30,12742.0,81,6,Beauty & Personal Care,Credit Card,United States,368,424.73,544,6.1
CUST_1302,2025-06-24 20:38:00,2024-02-02 15:17:00,31,21346.4,89,6,Apparel,Credit Card,United Kingdom,7,688.59,515,16.9
CUST_1303,2025-06-25 16:18:00,2024-01-16 09:11:00,31,14113.3,100,6,Apparel,Credit Card,United Kingdom,6,455.27,532,17.5
CUST_1304,2025-06-22 09:14:00,2024-01-15 13:57:00,34,12719.62,87,6,Apparel,Credit Card,Germany,9,374.11,533,15.9
CUST_1305,2025-06-19 08:53:00,2024-04-16 15:47:00,27,10042.89,68,6,Home & Kitchen,Credit Card,Germany,12,371.96,441,16.5
CUST_1306,2025-06-29 22:32:00,2024-01-06 14:02:00,38,19877.85,97,6,Apparel,Credit Card,Australia,2,523.1,542,14.6
CUST_1307,2025-06-28 18:35:00,2024-01-28 08:35:00,36,22260.42,112,6,Apparel,Credit Card,United Kingdom,3,618.34,520,14.8
CUST_1308,2025-06-25 16:07:00,2024-01-07 16:19:00,36,19128.03,100,6,Beauty & Personal Care,Credit Card,United States,6,531.33,541,15.3
CUST_1309,2025-06-13 20:51:00,2024-01-01 12:18:00,28,13308.6,70,6,Beauty & Personal Care,Credit Card,Canada,18,475.31,547,19.6
CUST_1310,2025-05-23 14:05:00,2024-02-17 13:03:00,27,20252.76,98,5,Home & Kitchen,Credit Card,United States,39,750.1,500,17.7
CUST_1311,2025-06-26 19:01:00,2024-01-14 18:00:00,31,14284.81,79,6,Electronics,Credit Card,United Kingdom,5,460.8,534,17.6
CUST_1312,2025-06-07 12:23:00,2024-01-08 22:40:00,32,14741.65,79,6,Apparel,Credit Card,United States,24,460.68,540,16.6
CUST_1313,2025-06-15 11:02:00,2024-01-19 08:13:00,28,13143.16,70,6,Apparel,Credit Card,United States,16,469.4,529,19.0
CUST_1314,2025-06-27 21:22:00,2024-02-20 16:41:00,28,31577.28,108,6,Apparel,Credit Card,Australia,4,1127.76,497,18.3
CUST_1315,2025-06-29 18:48:00,2024-01-03 16:46:00,40,43471.24,160,5,Apparel,Credit Card,Canada,2,1086.78,545,13.9
CUST_1316,2024-06-28 17:02:00,2024-01-07 10:08:00,31,17497.97,87,6,Apparel,Credit Card,Germany,368,564.45,541,5.8
CUST_1317,2025-06-24 14:53:00,2024-01-21 09:35:00,29,21612.2,79,6,Electronics,Credit Card,United Kingdom,7,745.25,527,18.6
CUST_1318,2025-06-15 10:15:00,2024-02-08 15:21:00,23,7997.41,69,6,Books,Credit Card,United States,16,347.71,509,22.4
CUST_1319,2025-06-25 17:45:00,2024-01-04 09:37:00,36,21179.74,92,6,Apparel,Credit Card,United States,6,588.33,544,15.4
CUST_1320,2025-06-30 13:25:00,2024-02-04 21:03:00,35,19150.48,85,6,Apparel,PayPal,United States,1,547.16,513,15.1
CUST_1321,2025-06-11 11:48:00,2024-01-05 22:41:00,32,12713.3,103,6,Apparel,Credit Card,United Kingdom,20,397.29,543,16.9
CUST_1322,2025-06-30 20:41:00,2024-02-19 18:09:00,37,17939.0,99,6,Apparel,Credit Card,Germany,1,484.84,498,13.8
CUST_1323,2025-05-28 15:36:00,2024-01-01 18:21:00,25,14370.75,65,6,Beauty & Personal Care,Credit Card,Germany,34,574.83,547,21.4
CUST_1324,2025-06-07 22:31:00,2024-01-11 10:20:00,37,22438.92,99,6,Home & Kitchen,Credit Card,United States,24,606.46,537,14.2
CUST_1325,2025-06-25 10:56:00,2024-01-12 10:22:00,24,13536.99,51,6,Electronics,Credit Card,Australia,6,564.04,536,23.0
CUST_1326,2025-06-22 22:10:00,2024-02-02 22:35:00,30,21828.91,74,5,Apparel,Credit Card,Germany,9,727.63,515,17.4
CUST_1327,2025-06-25 14:34:00,2024-01-03 16:02:00,37,50603.67,143,6,Apparel,Credit Card,United Kingdom,6,1367.67,545,15.0
CUST_1328,2024-06-27 11:44:00,2024-01-01 12:05:00,30,12840.36,84,6,Home & Kitchen,Credit Card,Germany,369,428.01,547,6.1
CUST_1329,2025-06-06 22:16:00,2024-01-05 13:19:00,30,23144.86,87,6,Apparel,Credit Card,United Kingdom,25,771.5,543,17.9
CUST_1330,2025-06-21 10:02:00,2024-01-04 14:17:00,28,10271.58,61,6,Home & Kitchen,Credit Card,United States,10,366.84,544,19.8
CUST_1331,2024-06-21 15:34:00,2024-01-01 20:12:00,28,10886.31,61,6,Home & Kitchen,Credit Card,United States,375,388.8,547,6.4
CUST_1332,2025-06-16 19:07:00,2024-01-10 21:53:00,44,20940.05,108,6,Home & Kitchen,Credit Card,Canada,15,475.91,538,12.2
CUST_1333,2025-06-13 14:36:00,2024-01-12 09:58:00,36,18083.89,107,6,Apparel,Credit Card,United States,18,502.33,536,14.8
CUST_1334,2025-06-06 17:00:00,2024-01-08 17:15:00,44,29748.26,100,6,Home & Kitchen,Credit Card,United States,25,676.1,540,12.0
CUST_1335,2025-04-26 12:37:00,2024-01-25 11:10:00,32,19963.86,71,6,Electronics,Credit Card,United States,66,623.87,523,14.7
CUST_1336,2025-06-28 17:59:00,2024-02-03 12:48:00,28,16767.44,68,6,Apparel,Credit Card,United States,3,598.84,514,18.9
CUST_1337,2025-06-30 13:49:00,2024-01-20 16:48:00,42,28235.25,120,6,Apparel,Credit Card,India,1,672.27,528,12.9
CUST_1338,2025-06-23 13:22:00,2024-01-21 10:04:00,42,28738.45,107,6,Apparel,Credit Card,Germany,8,684.25,527,12.7
CUST_1339,2024-06-23 13:28:00,2024-01-03 08:29:00,42,19209.56,113,6,Apparel,Credit Card,United Kingdom,373,457.37,545,4.2
CUST_1340,2025-05-07 14:26:00,2024-01-12 09:09:00,38,22055.78,104,6,Electronics,Credit Card,United States,55,580.42,536,13.0
CUST_1341,2025-06-30 13:39:00,2024-01-07 10:45:00,31,17999.04,86,5,Apparel,Credit Card,United Kingdom,1,580.61,541,18.0
CUST_1342,2025-06-24 14:26:00,2024-01-10 22:03:00,40,13428.62,111,6,Apparel,Credit Card,United Kingdom,7,335.72,538,13.6
CUST_1343,2025-06-12 12:38:00,2024-01-16 11:08:00,37,15191.34,88,6,Beauty & Personal Care,PayPal,United States,19,410.58,532,14.2
CUST_1344,2025-05-03 13:25:00,2024-01-11 18:49:00,21,10028.7,46,6,Sports & Outdoors,Credit Card,United Kingdom,59,477.56,537,23.9
CUST_1345,2024-06-27 08:55:00,2024-01-01 20:53:00,37,21372.42,101,6,Apparel,Credit Card,United States,369,577.63,547,4.9
CUST_1346,2025-06-18 08:49:00,2024-01-01 13:02:00,36,16922.19,106,6,Apparel,PayPal,Germany,13,470.06,547,15.3
CUST_1347,2025-06-27 10:45:00,2024-03-26 17:28:00,32,17157.16,87,6,Beauty & Personal Care,Credit Card,Germany,4,536.16,462,14.8
CUST_1348,2025-06-24 21:41:00,2024-01-10 14:44:00,27,13468.21,60,6,Home & Kitchen,Credit Card,United States,7,498.82,538,20.4
CUST_1349,2024-06-25 08:20:00,2024-01-02 20:53:00,27,22780.93,81,6,Apparel,Credit Card,United States,371,843.74,546,6.7
CUST_1350,2025-06-19 22:37:00,2024-02-03 16:36:00,33,17534.59,81,6,Electronics,Credit Card,Germany,12,531.35,514,15.7
CUST_1351,2025-06-21 18:08:00,2024-01-02 17:24:00,23,12992.35,65,6,Books,Credit Card,United Kingdom,10,564.88,546,24.4
CUST_1352,2025-06-03 21:44:00,2024-01-17 12:46:00,30,14753.57,80,6,Apparel,Credit Card,India,28,491.79,531,17.3
CUST_1353,2024-06-26 22:40:00,2024-01-09 20:25:00,24,12015.72,74,6,Beauty & Personal Care,Credit Card,Germany,370,500.66,539,7.3
CUST_1354,2025-06-29 21:17:00,2024-03-30 11:30:00,29,19984.78,80,5,Electronics,Credit Card,United States,2,689.13,458,16.3
CUST_1355,2024-06-26 14:22:00,2024-01-07 11:37:00,38,20130.62,97,6,Apparel,Credit Card,United States,370,529.75,541,4.6
CUST_1356,2025-06-27 16:42:00,2024-01-26 13:27:00,36,18238.14,97,6,Electronics,Credit Card,Germany,4,506.62,522,14.8
CUST_1357,2025-06-26 20:37:00,2024-01-06 08:15:00,35,22608.67,104,6,Electronics,Credit Card,United States,5,645.96,542,15.8
CUST_1358,2025-06-23 10:46:00,2024-01-15 09:05:00,36,15395.84,107,6,Apparel,Credit Card,United Kingdom,8,427.66,533,15.0
CUST_1359,2025-06-29 14:35:00,2024-01-26 16:39:00,36,23097.54,94,6,Beauty & Personal Care,Credit Card,India,2,641.6,522,14.9
CUST_1360,2025-06-26 11:46:00,2024-01-06 10:15:00,31,14078.34,89,6,Home & Kitchen,Credit Card,United Kingdom,5,454.14,542,17.9
CUST_1361,2025-06-21 11:32:00,2024-01-07 19:17:00,36,13976.44,95,6,Apparel,Credit Card,United States,10,388.23,541,15.2
CUST_1362,2025-05-31 14:14:00,2024-01-05 17:33:00,32,13808.14,74,6,Apparel,Credit Card,Germany,31,431.5,543,16.5
CUST_1363,2025-06-23 08:39:00,2024-01-07 10:41:00,30,9439.62,84,6,Apparel,Credit Card,United Kingdom,8,314.65,541,18.4
CUST_1364,2025-06-24 22:06:00,2024-01-01 22:10:00,35,18930.81,89,6,Electronics,Credit Card,United Kingdom,7,540.88,547,15.9
CUST_1365,2024-06-26 19:52:00,2024-01-07 21:23:00,29,22431.06,95,5,Apparel,Credit Card,India,370,773.48,541,6.1
CUST_1366,2024-06-28 13:50:00,2024-01-01 15:23:00,32,20430.12,87,6,Electronics,Credit Card,United States,368,638.44,547,5.8
CUST_1367,2025-06-08 08:55:00,2024-01-14 21:28:00,35,32387.92,121,6,Home & Kitchen,Credit Card,Australia,23,925.37,534,15.0
CUST_1368,2025-06-24 10:38:00,2024-01-10 09:37:00,41,28133.97,119,6,Electronics,Credit Card,India,7,686.19,538,13.3
CUST_1369,2025-06-27 08:34:00,2024-01-28 19:29:00,35,14830.73,101,6,Apparel,Credit Card,United States,4,423.74,520,15.2
CUST_1370,2025-06-03 20:42:00,2024-01-14 09:54:00,28,11942.14,59,6,Electronics,Credit Card,United States,28,426.5,534,18.7
CUST_1371,2025-06-11 15:05:00,2024-02-27 11:34:00,22,10202.41,55,5,Apparel,Credit Card,United States,20,463.75,490,22.4
CUST_1372,2025-06-05 17:50:00,2024-01-28 19:03:00,31,18493.33,80,6,Home & Kitchen,Credit Card,United States,26,596.56,520,16.5
CUST_1373,2025-06-25 20:57:00,2024-01-09 09:43:00,29,16049.13,82,6,Apparel,Credit Card,United States,6,553.42,539,19.0
